apartado,tipo,bien,bien_limpio,cluster,item,cluster_6947,cluster_2275,cluster_1015,cluster_684,cluster_405,cluster_236,cluster_137,cluster_85,cluster_50,cluster_29,cluster_21,cluster_16,cluster_15,cluster_12,cluster_8,cluster_7,cluster_5,cluster_4,cluster_3,cluster_2,cluster_1
Equipo,Equipo,"CALIBRADOR DE ALTURA DE 12"" ANALOGICO MARCA PHASE II",calibrador altura analogico marca phase ii,0,calibrador,5935,279,107,216,21,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESAS ESCRITORIOS PARA PC CON PORTA CPU MADERA NEGRO/GRIS PLXCX/LABGC5,mesa escritorios pc porta cpu madera negrogris plxcxlabgc,0,mesa,4962,1005,228,457,228,228,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"LIBRERO SOBRE CREDENZA CON 4 PUERTAS SEGUN DISEÑO 180"" 40"" 107""(INCLUYE UN COSTO EXTRA DE DOS CERRAD",librero credenza puertas segun diseño incluye costo extra do cerrad,0,librero,3311,80,75,304,240,59,72,72,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"DERN MOTOSIERRA DE BARRA Y CADENA, 36.3 cc , 18"" FAC 6263PROV.MARIA DE LA LUZ GARCIA MONTES PREVIO",dern motosierra barra cadena cc fac provmaria luz garcia monte previo,0,dern,4682,1376,669,669,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MESA DE CIRUGIA EN V, HIDRAHULICA. ITEM 903.4100.00",mesa cirugia v hidrahulica item,0,mesa,1063,1715,857,428,8,73,36,36,36,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"MONITOR COLOR NEGRO DE 17"", PANTALLA LCD",monitor color negro pantalla lcd,4,monitor,398,898,63,516,165,82,82,82,7,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,SOFTWARE QS VPN,software q vpn,0,software,596,1359,319,319,320,159,12,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MEMORY STICK SONY 4 GB PRO DUO,memory stick sony gb pro duo,1,memory,425,259,38,314,314,26,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLAS OPERATIVAS MODELO OHS-20 TAPIZADAS EN TELA RETARDANTE AL FUEGOCON BASE EN ESTRELLA DE 5 PUNTA,sillas operativas modelo oh tapizadas tela retardante fuegocon base estrella punta,0,sillas,4994,966,642,642,195,77,16,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,camara digital sony,camara digital sony,0,camara,110,1211,158,95,192,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,IMPRESORA LASER HP 2015,impresora laser hp,0,impresora,6888,1656,55,178,33,137,68,68,2,3,3,3,3,3,3,0,0,0,0,0,0
Equipo,Equipo,NO BREAK APC BACKUPS ES 750VA/450W BROAD,break apc backup vaw broad,0,break,1620,1383,417,26,66,66,66,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,LAMPARA PORTATIL USB,lampara portatil usb,0,lampara,3774,1463,731,365,365,182,16,4,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"CANON KIT CAMARA EOS REBEL XTI, INCLUYE COMPACT FLASH DE 2GB Y LENTE DE 18-55MM. SERIE:1821153141",canon kit camara eos rebel xti incluye compact flash gb lente mm serie,0,canon,3693,644,213,46,119,2,52,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"CAMARA DIGITAL SONY DSC-HP,8.0MP,ZOOM 15X, LCD 3""",camara digital sony dschpmpzoom x lcd,0,camara,110,1211,158,95,192,30,125,62,20,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MOUSE BLUETOOTH,mouse bluetooth,0,mouse,1903,1903,951,475,237,118,118,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,MODULO DE MEMORIA KINGSTON IGB DDR2-667,modulo memoria kingston igb ddr,0,modulo,1050,2057,179,359,29,4,44,44,44,12,1,4,4,4,2,2,2,2,2,0,0
Libro,Libro,El pacer del sexo y la humanidad,pacer sexo humanidad,0,pacer,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,PENSAR Y APRENDER SOBRE LA PSICOLOGIA COGNITIVA,pensar aprender psicologia cognitiva,0,pensar,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,NO BREAK CAP 750VA 4 CONT.,break cap va cont,0,break,4453,653,171,171,66,66,66,52,12,6,14,14,14,0,1,0,0,0,0,0,0
Equipo,Equipo,MICRO CORE 2 DUO 6550 2.33,micro core duo,0,micro,4260,89,155,155,189,62,126,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,tarjeta de red smc pci wireles 802.1,tarjeta red smc pci wireles,0,tarjeta,243,649,938,468,30,75,37,37,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"MACBOKK PRO 15""2.4GHZ/2GB/200HD/256VRAM/ISIGHT",macbokk pro ghzgbhdvramisight,0,macbokk,2985,561,265,531,104,26,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MACBOOK AIR 13´ 1.6GHZ C2D 2GB/80GB,macbook air ghz cd gbgb,0,macbook,557,816,629,629,53,217,108,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,EVALUANDO LOS SERVICIOS Y PROGRAMAS SOCIALES,evaluando servicios programas sociales,0,evaluando,951,1904,298,298,139,139,31,17,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MOUSE OPTICO LOW NEGRO FACTURA 66762,mouse optico low negro factura,0,mouse,121,923,923,160,160,160,79,79,6,13,13,13,13,1,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLON SCELTE SEMIEJECUTIVO SYNCHRO TAPIZADO EN COLOR AQUA CATALAGO ZENIT,sillon scelte semiejecutivo synchro tapizado color aqua catalago zenit,4,sillon,6056,811,211,211,32,10,43,43,43,21,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO MOVIL 2 CAJONES Y 1 GAVETA HAYA NATURAL CON PVC HAYA NATURAL JALADERA M,archivero movil cajones gaveta natural pvc natural jaladera m,0,archivero,3841,1908,404,403,403,11,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Libro,Libro,LIBRO EN VERDE CON LETRAS EN BLANCO,libro verde letras blanco,2,libro,6031,415,42,112,226,226,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Equipo,Equipo,VIDEOPROYECTOR EPSON,videoproyector epson,0,videoproyector,449,1285,277,277,277,138,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,VENTILADOR LASKO DE TORRE IONIZADOR CONTROL REMOTO No. INVENTARIO AA01458,ventilador lasko torre ionizador control remoto inventario aa,0,ventilador,5809,1869,969,358,358,178,53,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,HIDROLAVADORA KARCHER COLOR AMARILLO,hidrolavadora karcher color amarillo,4,hidrolavadora,1482,416,174,302,302,49,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CAFETERA PROGRAMABLE DE 12 TAZAS,cafetera programable tazas,0,cafetera,540,43,712,54,109,109,54,54,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,METODOS DE INVESTIGACION,metodos investigacion,0,metodos,1398,1224,611,611,166,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,IMAC 2.4 CORE DUO 1GB RAM 320GB DD PANTALLA DE 20 PULGADAS LCD  CAMARA INCORPORADA,imac core duo gb ram gb dd pantalla pulgadas lcd camara incorporada,1,imac,1848,388,192,40,164,27,48,29,10,12,1,4,4,4,2,2,2,2,2,0,0
Libro,Libro,"El estudio historico de los desastres había constituido, hasta hace muy poco tiempo un campo no aten",estudio historico desastres constituido hace tiempo campo aten,0,estudio,2802,278,664,664,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,PREPARACIÓN PARA LOS CURSOS DE INGLES EN LAS HABILIDADES DE LECTURA Y ESCRITURA. INCLUYE BASTANTES E,preparación cursos ingles habilidades lectura escritura incluye bastantes,0,preparación,6498,742,871,435,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,HORNO DE MICROONDAS COLOR NEGRO CON BLANCO,horno microondas color negro blanco,4,horno,268,46,389,185,185,185,92,7,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO CON PORTADA DE RECUADROS COLOR AMARILLO Y AZUL,libro portada recuadros color amarillo azul,2,libro,343,925,174,302,302,49,33,10,45,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"MONITOR PROFESIONAL 17""",monitor profesional,0,monitor,6899,381,763,381,381,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,ASPECTOS SOBRE QUE ES EL SUICIDIO,aspectos suicidio,0,aspectos,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,EXTINTORES IMPORTADOS MARCA AMEREX TIPO BC CO2 5 LIBRAS,extintores importados marca amerex tipo bc co libra,0,extintores,4878,1000,69,15,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MATRAZ KJELDAHL 800ML,matraz kjeldahl ml,0,matraz,753,146,513,513,256,23,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO MOVIL DE 1 CAJON Y 1 GAVETA,archivero movil cajon gaveta,0,archivero,3410,512,168,337,90,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"DISCO DURO 160GB 7200 RPM 3.5""",disco duro gb rpm,1,disco,225,943,461,29,36,148,11,23,23,23,11,11,11,11,2,2,2,2,2,0,0
Equipo,Equipo,TELEFONO TELMEX 4126 GRAFICO,telefono telmex grafico,0,telefono,2428,260,35,158,158,158,78,78,38,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"COMPUTADORA ( C.P.U. ) PCR, DE 16 CANALES, FACTURA 6608, PROVEEDOR OSCAR GUILLERMO BRAMBILA CHAGOLLA",computadora cpu pcr canales factura proveedor oscar guillermo brambila chagolla,1,computadora,5531,483,138,278,113,113,17,71,35,5,12,12,12,0,1,0,0,0,0,0,0
Equipo,Equipo,AIRE ACONDICIONADO TIPO MINI SPLIT CAPACIDAD DE 2 TR A 220 VOLTS PLXUNI/A8,aire acondicionado tipo mini split capacidad tr volt plxunia,0,aire,165,1033,30,252,62,14,29,60,29,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PROGRAMA AWORS + 08 PARA COMPUTADORA.,programa awors computadora,1,programa,1909,601,738,21,11,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO DE NOCIONES DE SALUD PUBLICA,libro nociones salud publica,2,libro,128,1010,869,434,21,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,regulador de voltaje,regulador voltaje,0,regulador,2626,220,538,538,48,98,3,33,16,6,14,14,14,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO: EL PESO DE LA REPRESENTACION: ENSAYOS,libro peso representacion ensayos,2,libro,1023,2047,511,511,255,127,127,63,31,15,15,15,7,7,7,3,3,3,1,1,0
Equipo,Equipo,PELICULAS EN DVD,peliculas dvd,0,peliculas,3420,53,711,386,386,48,98,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,APOYO PROMEP JESUS RUIZ MORENO COMPRA DE LIBRO INTRODUCCION A LA BOTANICA,apoyo promep jesus ruiz moreno compra libro introduccion botanica,2,apoyo,4038,289,354,354,354,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,mesa plegable,mesa plegable,0,mesa,142,288,577,577,288,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,HDD S-ATA2 750GB 7200RPM (DISCO DURO),hdd sata gb rpm disco duro,1,hdd,2027,1417,217,20,22,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,"LIBRERO DE PISO, CON 2 PUERTAS AL 50% EN MADERA Y 1 LIBRERO (INTEGRADO) CON DOS PUERTAS DE CRISTAL,",librero piso puertas madera librero integrado do puertas cristal,0,librero,6060,1155,508,508,6,39,39,39,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,GABINETE C MASTER COSMOS NEGRO,gabinete c master cosmos negro,4,gabinete,362,838,699,6,126,29,59,12,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,1 Conjunto Directivo G8 de 1.80 m/ped. 191A/arce-gris osc,conjunto directivo g mped aarcegris osc,0,conjunto,662,1830,497,497,23,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Libro,Libro,LIBRO: LA PHILOSOPHIE N´EST PAS TOUT Á FAIT INNOCENTE,libro philosophie nest pa tout á fait innocente,2,libro,3372,1136,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,DESTORNILLADOR D/TABLAROCA,destornillador dtablaroca,0,destornillador,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MESA DE TRABAJO DE 1.20X60X75 CUBIERTA DE MELAMINA Y ESTRUCTURA TUBULAR,mesa trabajo xx cubierta melamina estructura tubular,0,mesa,289,1032,11,145,82,16,0,15,9,4,4,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,ARCHIVERO 50X50X120 TRES NIVELES CORREDERA DE PRECISION,archivero xx tres niveles corredera precision,0,archivero,3204,568,283,283,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Transporte,Transporte,NO. ECO. TSMC2 VENDEDOR N055 COMBUST:GASOLINA PUERTAS: 4 CIL:4 PROCEDENCIA: NACIONAL CLAVE VEHICULAR,eco tsmc vendedor n combustgasolina puertas cil procedencia nacional clave vehicular,0,eco,3478,478,958,177,356,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,DESLIGARSE FORMALMENTE DE ESPAÑA NO PROVOCÓ CAMBIOS INMEDIATOS EN LA VESTIMENTA NI EN LA COMIDA Y MU,desligarse formalmente españa provocó cambios inmediatos vestimenta comida mu,0,desligarse,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"LAS FORMAS SIEMPRE TRANSMITEN SIEMPRE VALORES ÉTICOS, SIEMPRE REMITEN A LOS MARCOS CULTURALES, SIEMP",formas siempre transmiten siempre valores éticos siempre remiten marcos culturales siemp,0,formas,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,OFFICE LINE. PIZARRON BLANCO MEDIANO. 150X90,office line pizarron blanco mediano x,0,office,6293,1422,177,356,63,31,64,64,15,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,PODADORA C/MOTOR DE 6.75 HP 3 EN 1 CON COLECTOR TRASERO C/ELEVADORES,podadora cmotor hp colector trasero celevadores,0,podadora,1108,1268,464,231,26,107,27,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,NUESTRA TEORIA DEBE GENERAR PRINCIPIOS RACIONALES NECESARIOS PARA LA ELECCION SIN INTRODUCIR PRESUPU,teoria debe generar principios racionales necesarios eleccion introducir presupu,0,teoria,231,404,809,404,404,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TECLADO INALAMBRICO CON BASE PARA NOTEBOOK ALTO,teclado inalambrico base notebook alto,0,teclado,5048,172,4,111,69,69,69,69,34,16,16,7,0,1,1,0,0,0,0,0,0
Equipo,Equipo,Compaq HP Computadora SR5217LA Dual Core Disco Duro 250gb Grabador de DVD de 1gb,compaq hp computadora srla dual core disco duro gb grabador dvd gb,1,compaq,2615,726,124,118,37,2,52,31,10,12,1,4,4,4,2,2,2,2,2,0,0
Equipo,Equipo,"COMPUTADORA PORTATIL HDD 160/1GB/DVD-R/13.3""WX/VB/WCAM",computadora portatil hdd gbdvdrwxvbwcam,1,computadora,4893,1986,217,20,22,15,6,5,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,PORTATIL IC2D 1.06/1GB/100GB/DVDRW/11.1/WVB,portatil icd gbgbdvdrwwvb,0,portatil,6053,334,21,152,305,152,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Mobiliario,Mobiliario,MAMPARA DE PISO 1.20 X 0.75 COLOR BEIGE,mampara piso x color beige,4,mampara,6479,1491,200,233,116,116,57,19,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,CAMILLA RIGIDA DE PLASTICO PARA LABO DE TECNICAS DEPORTIVAS Y DE RESCATES SEGUN FACT 2441 ARAMED Y L,camilla rigida plastico labo tecnicas deportivas rescates segun fact aramed l,0,camilla,3510,1096,56,114,114,230,114,17,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,NUEVAS ALTERNATIVAS DE APRENDER Y ENSEÑAR: APRENDIZAJE COOPERATIVO,nuevas alternativas aprender enseñar aprendizaje cooperativo,0,nuevas,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,MONITOR LCD WIDESCREEN 15.4''COLOR NEGRO,monitor lcd widescreen color negro,4,monitor,1129,646,646,646,262,104,34,22,7,2,5,5,5,5,5,5,0,0,0,0,0
Libro,Libro,Este libro presenta una excelente sintesis de las diferentes perspectivas europeas y norteamericanas,libro presenta excelente sintesis diferentes perspectivas europeas norteamericanas,2,libro,588,55,702,34,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CHAROLA DE 3 PISOS,charola pisos,0,charola,1104,651,971,485,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,LAMPARAS SPOT  MODELO YD-222/S,lamparas spot modelo yds,0,lamparas,1785,1785,535,535,267,95,8,35,17,17,17,1,0,1,1,0,0,0,0,0,0
Libro,Libro,no,,0,desconocido,1318,1318,29,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO PARA PROFESORES DE FRANCES COLOR VERDE CON LETRAS BLANCAS AL FRENTE,libro profesores france color verde letras blancas frente,2,libro,4233,1108,750,14,75,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Equipo,Equipo,MONITOR 19 PULGADAS LCD 192WS,monitor pulgadas lcd w,0,monitor,806,1405,398,398,398,104,34,22,7,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,RATON OPTICO PS2 NEGRO,raton optico p negro,4,raton,3424,1485,787,160,160,160,79,79,6,13,13,13,13,1,1,0,0,0,0,0,0
Libro,Libro,LIBRO DE FRANCES CON EJERCICIOS COLOR NARANJA CON LETRAS GRANDES AL FRENTE,libro france ejercicios color naranja letras grandes frente,2,libro,5576,1108,750,14,75,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Mobiliario,Mobiliario,Pintarron clasico escolar phl 120 x 240,pintarron clasico escolar phl x,0,pintarron,6800,584,474,474,106,7,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Libro,Libro,LIBRO DE FRANCES PORTADA COLOR AZUL CON IMAGEN DE DOS PERSONAS AL FRENTE,libro france portada color azul imagen do persona frente,2,libro,6390,2185,750,14,75,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Equipo,Equipo,AUTOCLAVE DE 25L DE ALUMINIO ELECTRICA,autoclave l aluminio electrica,0,autoclave,3901,647,656,656,193,11,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Mobiliario,Mobiliario,"LIBRERO DE PISO ABIERTO CON 3 ENTREPAÑOS 90""40""110""",librero piso abierto entrepaños,0,librero,517,2071,508,508,6,39,39,39,41,20,20,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"MONITOR PANTALLA PLANA COLOR NEGRO 17""",monitor pantalla plana color negro,4,monitor,181,163,672,672,165,82,82,82,7,2,5,5,5,5,5,5,0,0,0,0,0
Equipo,Equipo,"MOUSE P/N OPTICO, INALAMBRICO 77091-492-2395-592-10632",mouse pn optico inalambrico,0,mouse,2032,1444,180,180,362,43,70,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Libro,Libro,LA FALACIA DEL CRITERIO DEL 5% EN LA INVESTIGACION CIENTIFICA,falacia criterio investigacion cientifica,0,falacia,1398,1224,611,611,166,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,COMPRADOS EN LA FIL 2007.,comprados fil,0,comprados,1067,2136,901,450,224,224,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,BOCINAS PC/CONSOLA VIDEO,bocinas pcconsola video,0,bocinas,4515,630,441,294,294,146,61,61,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,REGULADOR TDE 1000W,regulador tde w,0,regulador,999,1352,289,289,289,144,3,33,16,6,14,14,14,0,1,0,0,0,0,0,0
Libro,Libro,"PRINCIPIOS DE DISEÑO DE CIRCUITOS ASINCRONOS, PASTA DURA, ISBN: 0-7923-7613-7",principios diseño circuitos asincronos pasta dura isbn,0,principios,5121,404,809,404,404,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,Archivero Europa 3G. negro total,archivero europa g negro total,4,archivero,5077,110,892,98,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"SOFTWARE USO DE SUELO ESCALA 1: 50,000 HUAYNAMOTA NAYARIT",software uso suelo escala huaynamota nayarit,0,software,652,1194,157,81,328,81,12,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"SOFTWARE USO DE SUELO ESCALA 1: 50,000 SANTA MARIA DEL ORO NAYARIT",software uso suelo escala santa maria oro nayarit,0,software,2642,1194,157,81,328,81,12,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,SILLA EJECUTIVA C/BR TELA/MAL,silla ejecutiva cbr telamal,0,silla,565,58,709,10,187,132,9,1,8,8,8,8,8,8,0,1,1,0,0,0,0
Mobiliario,Mobiliario,Mampara divisora de 1.10 x .60 fabricada en melamina color nogal.,mampara divisora x fabricada melamina color nogal,4,mampara,4798,2003,149,300,300,149,4,70,1,1,0,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,MEMORIA DE 1 GB DDR2/HP COMPAQ,memoria gb ddrhp compaq,1,memoria,53,1380,81,329,329,164,22,45,19,19,19,1,0,1,1,0,0,0,0,0,0
Transporte,Transporte,DERN CAMIONETA DODGE RAM DE TRES TONELADAS MODELO 2000 PLACAS JN86723 NO. ECONOMICO 755 CHASIS CABIN,dern camioneta dodge ram tres toneladas modelo placas jn economico chasis cabin,0,dern,1855,485,103,84,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TARJETA INT-IP2 BOARD FOR SPARE,tarjeta intip board for spare,0,tarjeta,3442,162,326,157,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,TARJETA UA32 BOARD DIGITAL LINE EQUIPMENT FOR SYSTEM,tarjeta ua board digital line equipment for system,0,tarjeta,4268,162,326,157,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,MACARIO SCHETTINO SE VALE DE LAS HERRAMIENTAS QUE LE PROPORCIONAN LA HISTORIA Y EL ANÁLISIS ECONÓMIC,macario schettino vale herramientas proporcionan historia análisis económic,0,macario,5250,871,263,528,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,ESCALERA DE PLATAFORMA DE ALUMINIO DE 1.83 MTS 136 KG USO EXTRA PESADO,escalera plataforma aluminio mt kg uso extra pesado,0,escalera,5514,1481,52,429,214,214,56,27,9,4,4,2,2,2,0,1,1,0,0,0,0
Equipo,Equipo,"MOUSE HP M-SBF96, FOLIO 2638.",mouse hp msbf folio,0,mouse,1429,1566,266,82,108,43,70,34,6,13,13,13,13,1,1,0,0,0,0,0,0
Equipo,Equipo,"SOFTWARE USO DE SUELO ESCALA 1: 50,000 JALCOCOTAN NAYARIT",software uso suelo escala jalcocotan nayarit,0,software,652,1194,157,81,328,81,12,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,"SOFTWARE USO DE SUELO ESCALA 1: 50,000 SAN JOAQUIN QUERETARO",software uso suelo escala san joaquin queretaro,0,software,652,1194,157,81,328,81,12,8,5,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,COMPUTADORA PORTATIL CON MALETÍN  MALB-014,computadora portatil maletín malb,1,computadora,1616,1976,21,152,305,152,10,46,46,19,19,1,0,1,1,0,0,0,0,0,0
Libro,Libro,LIBRO CHICO COLOR BLANCO Y UNA FOTOGRAFIA DE BECKHAM Y LETRAS NEGRAS Y BLANCAS EN LA PORTADA,libro chico color blanco fotografia beckham letras negras blancas portada,2,libro,5130,1747,766,14,75,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Libro,Libro,LIBRO PEQUEÑO EN ROJO Y NEGRO CON UNA PERSONA EN LA PORTADA,libro pequeño rojo negro persona portada,2,libro,5658,1561,153,616,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"LIBRO: PROCESOS, ESTRATEGIAS Y TECNICAS DE APRENDIZAJE",libro procesos estrategias tecnicas aprendizaje,2,libro,2679,1820,909,454,94,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Mobiliario,Mobiliario,LIBRERO DE MADERA DE PINO ACABADO CAOBA CON ENTREPAÑOS REFORZADOS DE 3.10X 3.00,librero madera pino acabado caoba entrepaños reforzados x,0,librero,3882,1742,72,38,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,CONTROL DE ASISTENCIA 3000 USUARIOS CON REGISTRO DE HUELLA,control asistencia usuarios registro huella,0,control,386,1134,260,260,3,0,2,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO PEQUEÑO NEGRO CON ROJO CON UN ARBOL EN LA PORTADA INCLUYE CDS,libro pequeño negro rojo arbol portada incluye cd,2,libro,1118,1561,153,616,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,LIBRO CHICO COLOR NEGRO Y CON LA FOTOGRAFIA DEL PROTAGONISTA Y CON LAS LETRAS DE COLOR ROJAS Y AMARI,libro chico color negro fotografia protagonista letras color rojas amari,4,libro,4256,1747,766,14,75,68,32,11,24,11,6,6,6,6,6,6,1,0,0,0,0
Libro,Libro,LIBRO PEQUEÑO COLOR NEGRO CON ROJO EN LA PORTADA TIENE UN ARCO INCLUYE UN CD,libro pequeño color negro rojo portada arco incluye cd,2,libro,1118,1561,153,616,31,1,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
Equipo,Equipo,QUEMADOR DE DVD 18X/20X IDE (ES UN CPU GENERICO DE TORRE),quemador dvd xx ide cpu generico torre,0,quemador,5297,20,692,358,358,178,53,3,0,0,2,0,1,0,1,0,0,0,0,0,0
Libro,Libro,"LIBRO: ARTE, DISEÑO",libro arte diseño,2,libro,3238,1135,567,567,283,141,5,2,4,0,2,0,1,0,1,0,0,0,0,0,0
